origem;destino;veiculo;custo;fluxo;caminho
5;13;2;1.8470833333333334;401.0;{(5, 8): 1.612, (5, 9): 0.6716666666666666, (5, 10): 0.3224, (8, 6): 1.10825, (8, 13): 0.2350833333333333}
5;14;2;1.3702;401.0;{(5, 8): 1.612, (5, 9): 0.6716666666666666, (5, 10): 0.3224, (8, 6): 1.10825, (8, 13): 0.2350833333333333, (9, 11): 3.224, (9, 12): 0.26866666666666666, (10, 12): 0.3761333333333333, (10, 14): 1.0478}
5;15;2;1.3970666666666667;401.0;{(5, 8): 1.612, (5, 9): 0.6716666666666666, (5, 10): 0.3224, (8, 6): 1.10825, (8, 13): 0.2350833333333333, (9, 11): 3.224, (9, 12): 0.26866666666666666, (10, 12): 0.3761333333333333, (10, 14): 1.0478, (10, 15): 1.0746666666666667}
5;16;2;4.862866666666667;601.5;{(5, 8): 1.612, (5, 9): 0.6716666666666666, (5, 10): 0.3224, (8, 6): 1.10825, (8, 13): 0.2350833333333333, (9, 11): 3.224, (9, 12): 0.26866666666666666, (10, 12): 0.3761333333333333, (10, 14): 1.0478, (10, 15): 1.0746666666666667, (12, 11): 2.8209999999999997, (13, 16): 5.373333333333333}
5;17;2;2.2030666666666665;601.5;{(5, 8): 1.612, (5, 9): 0.6716666666666666, (5, 10): 0.3224, (8, 6): 1.10825, (8, 13): 0.2350833333333333, (9, 11): 3.224, (9, 12): 0.26866666666666666, (10, 12): 0.3761333333333333, (10, 14): 1.0478, (10, 15): 1.0746666666666667, (12, 11): 2.8209999999999997, (13, 16): 5.373333333333333, (14, 16): 3.4926666666666666, (14, 17): 1.0074999999999998}
6;0;2;inf;inf;{}
6;1;2;inf;inf;{}
6;2;2;inf;inf;{}
6;3;2;inf;inf;{}
6;4;2;inf;inf;{}
6;5;2;inf;inf;{}
6;6;2;0;0;{}
6;7;2;inf;inf;{}
6;8;2;inf;inf;{}
6;9;2;inf;inf;{}
6;10;2;0.28209999999999996;200.5;{(6, 10): 0.28209999999999996}
6;11;2;3.479233333333333;601.5;{(6, 10): 0.28209999999999996, (10, 12): 0.3761333333333333, (10, 14): 1.0478, (10, 15): 1.0746666666666667, (12, 11): 2.8209999999999997}
6;12;2;0.6582333333333332;401.0;{(6, 10): 0.28209999999999996, (10, 12): 0.3761333333333333}
6;13;2;inf;inf;{}
6;14;2;1.3299;401.0;{(6, 10): 0.28209999999999996, (10, 12): 0.3761333333333333, (10, 14): 1.0478}
6;15;2;1.3567666666666667;401.0;{(6, 10): 0.28209999999999996, (10, 12): 0.3761333333333333, (10, 14): 1.0478, (10, 15): 1.0746666666666667}
6;16;2;4.822566666666667;601.5;{(6, 10): 0.28209999999999996, (10, 12): 0.3761333333333333, (10, 14): 1.0478, (10, 15): 1.0746666666666667, (12, 11): 2.8209999999999997, (14, 16): 3.4926666666666666}
6;17;2;2.1627666666666667;601.5;{(6, 10): 0.28209999999999996, (10, 12): 0.3761333333333333, (10, 14): 1.0478, (10, 15): 1.0746666666666667, (12, 11): 2.8209999999999997, (14, 16): 3.4926666666666666, (14, 17): 1.0074999999999998}
7;0;2;inf;inf;{}
7;1;2;inf;inf;{}
7;2;2;inf;inf;{}
7;3;2;inf;inf;{}
7;4;2;inf;inf;{}
7;5;2;inf;inf;{}
7;6;2;3.9292499999999997;401.0;{(7, 8): 2.8209999999999997, (7, 10): 0.24179999999999996, (8, 13): 0.2350833333333333, (10, 12): 0.3761333333333333, (10, 14): 1.0478, (10, 15): 1.0746666666666667, (12, 11): 2.8209999999999997, (13, 16): 5.373333333333333, (14, 16): 3.4926666666666666, (14, 17): 1.0074999999999998, (15, 17): 0.806, (8, 6): 1.10825}
7;7;2;0;0;{}
7;8;2;2.8209999999999997;200.5;{(7, 8): 2.8209999999999997}
7;9;2;inf;inf;{}
7;10;2;0.24179999999999996;200.5;{(7, 8): 2.8209999999999997, (7, 10): 0.24179999999999996}
7;11;2;3.438933333333333;601.5;{(7, 8): 2.8209999999999997, (7, 10): 0.24179999999999996, (8, 13): 0.2350833333333333, (10, 12): 0.3761333333333333, (10, 14): 1.0478, (10, 15): 1.0746666666666667, (12, 11): 2.8209999999999997}
7;12;2;0.6179333333333332;401.0;{(7, 8): 2.8209999999999997, (7, 10): 0.24179999999999996, (8, 13): 0.2350833333333333, (10, 12): 0.3761333333333333}
7;13;2;3.056083333333333;401.0;{(7, 8): 2.8209999999999997, (7, 10): 0.24179999999999996, (8, 13): 0.2350833333333333}
7;14;2;1.2896;401.0;{(7, 8): 2.8209999999999997, (7, 10): 0.24179999999999996, (8, 13): 0.2350833333333333, (10, 12): 0.3761333333333333, (10, 14): 1.0478}
7;15;2;1.3164666666666667;401.0;{(7, 8): 2.8209999999999997, (7, 10): 0.24179999999999996, (8, 13): 0.2350833333333333, (10, 12): 0.3761333333333333, (10, 14): 1.0478, (10, 15): 1.0746666666666667}
7;16;2;4.782266666666667;601.5;{(7, 8): 2.8209999999999997, (7, 10): 0.24179999999999996, (8, 13): 0.2350833333333333, (10, 12): 0.3761333333333333, (10, 14): 1.0478, (10, 15): 1.0746666666666667, (12, 11): 2.8209999999999997, (13, 16): 5.373333333333333}
7;17;2;2.122466666666667;601.5;{(7, 8): 2.8209999999999997, (7, 10): 0.24179999999999996, (8, 13): 0.2350833333333333, (10, 12): 0.3761333333333333, (10, 14): 1.0478, (10, 15): 1.0746666666666667, (12, 11): 2.8209999999999997, (13, 16): 5.373333333333333, (14, 16): 3.4926666666666666, (14, 17): 1.0074999999999998}
8;0;2;inf;inf;{}
8;1;2;inf;inf;{}
8;2;2;inf;inf;{}
8;3;2;inf;inf;{}
8;4;2;inf;inf;{}
8;5;2;inf;inf;{}
8;6;2;1.10825;200.5;{(8, 6): 1.10825}
8;7;2;inf;inf;{}
8;8;2;0;0;{}
8;9;2;inf;inf;{}
8;10;2;1.39035;401.0;{(8, 6): 1.10825, (6, 10): 0.28209999999999996}
8;11;2;4.587483333333333;802.0;{(8, 6): 1.10825, (6, 10): 0.28209999999999996, (8, 13): 0.2350833333333333, (10, 12): 0.3761333333333333, (10, 14): 1.0478, (10, 15): 1.0746666666666667, (12, 11): 2.8209999999999997}
8;12;2;1.7664833333333334;601.5;{(8, 6): 1.10825, (6, 10): 0.28209999999999996, (8, 13): 0.2350833333333333, (10, 12): 0.3761333333333333}
8;13;2;0.2350833333333333;200.5;{(8, 6): 1.10825, (6, 10): 0.28209999999999996, (8, 13): 0.2350833333333333}
8;14;2;1.2022833333333331;401.0;{(8, 6): 1.10825, (6, 10): 0.28209999999999996, (8, 13): 0.2350833333333333, (10, 12): 0.3761333333333333, (10, 14): 1.0478}
8;15;2;2.4650166666666666;601.5;{(8, 6): 1.10825, (6, 10): 0.28209999999999996, (8, 13): 0.2350833333333333, (10, 12): 0.3761333333333333, (10, 14): 1.0478, (10, 15): 1.0746666666666667}
8;16;2;4.6949499999999995;601.5;{(8, 6): 1.10825, (6, 10): 0.28209999999999996, (8, 13): 0.2350833333333333, (10, 12): 0.3761333333333333, (10, 14): 1.0478, (10, 15): 1.0746666666666667, (12, 11): 2.8209999999999997, (13, 14): 0.9671999999999998, (13, 16): 5.373333333333333}
8;17;2;2.209783333333333;601.5;{(8, 6): 1.10825, (6, 10): 0.28209999999999996, (8, 13): 0.2350833333333333, (10, 12): 0.3761333333333333, (10, 14): 1.0478, (10, 15): 1.0746666666666667, (12, 11): 2.8209999999999997, (13, 14): 0.9671999999999998, (13, 16): 5.373333333333333, (14, 16): 3.4926666666666666, (14, 17): 1.0074999999999998}
9;0;2;inf;inf;{}
9;1;2;inf;inf;{}
9;2;2;inf;inf;{}
9;3;2;inf;inf;{}
9;4;2;inf;inf;{}
9;5;2;inf;inf;{}
9;6;2;inf;inf;{}
9;7;2;inf;inf;{}
9;8;2;inf;inf;{}
9;9;2;0;0;{}
9;10;2;0.5239;200.5;{(9, 10): 0.5239}
9;11;2;3.0896666666666666;401.0;{(9, 10): 0.5239, (9, 11): 3.224}
9;12;2;0.26866666666666666;200.5;{(9, 10): 0.5239, (9, 11): 3.224, (9, 12): 0.26866666666666666}
9;13;2;inf;inf;{}
9;14;2;1.5717;401.0;{(9, 10): 0.5239, (9, 11): 3.224, (9, 12): 0.26866666666666666, (10, 14): 1.0478}
9;15;2;1.5985666666666667;401.0;{(9, 10): 0.5239, (9, 11): 3.224, (9, 12): 0.26866666666666666, (10, 14): 1.0478, (10, 15): 1.0746666666666667}
9;16;2;5.0643666666666665;601.5;{(9, 10): 0.5239, (9, 11): 3.224, (9, 12): 0.26866666666666666, (10, 14): 1.0478, (10, 15): 1.0746666666666667, (12, 11): 2.8209999999999997, (14, 16): 3.4926666666666666}
9;17;2;2.4045666666666667;601.5;{(9, 10): 0.5239, (9, 11): 3.224, (9, 12): 0.26866666666666666, (10, 14): 1.0478, (10, 15): 1.0746666666666667, (12, 11): 2.8209999999999997, (14, 16): 3.4926666666666666, (14, 17): 1.0074999999999998}
10;0;2;inf;inf;{}
10;1;2;inf;inf;{}
10;2;2;inf;inf;{}
10;3;2;inf;inf;{}
10;4;2;inf;inf;{}
10;5;2;inf;inf;{}
10;6;2;inf;inf;{}
10;7;2;inf;inf;{}
10;8;2;inf;inf;{}
10;9;2;inf;inf;{}
10;10;2;0;0;{}
10;11;2;3.197133333333333;401.0;{(10, 12): 0.3761333333333333, (10, 14): 1.0478, (10, 15): 1.0746666666666667, (12, 11): 2.8209999999999997}
10;12;2;0.3761333333333333;200.5;{(10, 12): 0.3761333333333333}
10;13;2;inf;inf;{}
10;14;2;1.0478;200.5;{(10, 12): 0.3761333333333333, (10, 14): 1.0478}
10;15;2;1.0746666666666667;200.5;{(10, 12): 0.3761333333333333, (10, 14): 1.0478, (10, 15): 1.0746666666666667}
10;16;2;4.540466666666667;401.0;{(10, 12): 0.3761333333333333, (10, 14): 1.0478, (10, 15): 1.0746666666666667, (12, 11): 2.8209999999999997, (14, 16): 3.4926666666666666}
10;17;2;1.8806666666666667;401.0;{(10, 12): 0.3761333333333333, (10, 14): 1.0478, (10, 15): 1.0746666666666667, (12, 11): 2.8209999999999997, (14, 16): 3.4926666666666666, (14, 17): 1.0074999999999998}
11;0;2;inf;inf;{}
11;1;2;inf;inf;{}
11;2;2;inf;inf;{}
11;3;2;inf;inf;{}
11;4;2;inf;inf;{}
11;5;2;inf;inf;{}
11;6;2;inf;inf;{}
11;7;2;inf;inf;{}
11;8;2;inf;inf;{}
11;9;2;inf;inf;{}
11;10;2;inf;inf;{}
11;11;2;0;0;{}
11;12;2;inf;inf;{}
11;13;2;inf;inf;{}
11;14;2;inf;inf;{}
11;15;2;inf;inf;{}
11;16;2;inf;inf;{}
11;17;2;inf;inf;{}
12;0;2;inf;inf;{}
12;1;2;inf;inf;{}
12;2;2;inf;inf;{}
12;3;2;inf;inf;{}
12;4;2;inf;inf;{}
12;5;2;inf;inf;{}
12;6;2;inf;inf;{}
12;7;2;inf;inf;{}
12;8;2;inf;inf;{}
12;9;2;inf;inf;{}
12;10;2;inf;inf;{}
12;11;2;2.8209999999999997;200.5;{(12, 11): 2.8209999999999997}
12;12;2;0;0;{}
12;13;2;inf;inf;{}
12;14;2;inf;inf;{}
12;15;2;inf;inf;{}
12;16;2;inf;inf;{}
12;17;2;inf;inf;{}
13;0;2;inf;inf;{}
13;1;2;inf;inf;{}
13;2;2;inf;inf;{}
13;3;2;inf;inf;{}
13;4;2;inf;inf;{}
13;5;2;inf;inf;{}
13;6;2;inf;inf;{}
13;7;2;inf;inf;{}
13;8;2;inf;inf;{}
13;9;2;inf;inf;{}
13;10;2;inf;inf;{}
13;11;2;inf;inf;{}
13;12;2;inf;inf;{}
13;13;2;0;0;{}
13;14;2;0.9671999999999998;200.5;{(13, 14): 0.9671999999999998}
13;15;2;inf;inf;{}
13;16;2;4.459866666666667;401.0;{(13, 14): 0.9671999999999998, (13, 16): 5.373333333333333}
13;17;2;1.9746999999999997;401.0;{(13, 14): 0.9671999999999998, (13, 16): 5.373333333333333, (14, 16): 3.4926666666666666, (14, 17): 1.0074999999999998}
14;0;2;inf;inf;{}
14;1;2;inf;inf;{}
14;2;2;inf;inf;{}
14;3;2;inf;inf;{}
14;4;2;inf;inf;{}
14;5;2;inf;inf;{}
14;6;2;inf;inf;{}
14;7;2;inf;inf;{}
14;8;2;inf;inf;{}
14;9;2;inf;inf;{}
14;10;2;inf;inf;{}
14;11;2;inf;inf;{}
14;12;2;inf;inf;{}
14;13;2;inf;inf;{}
14;14;2;0;0;{}
14;15;2;inf;inf;{}
14;16;2;3.4926666666666666;200.5;{(14, 16): 3.4926666666666666}
14;17;2;1.0074999999999998;200.5;{(14, 16): 3.4926666666666666, (14, 17): 1.0074999999999998}
15;0;2;inf;inf;{}
15;1;2;inf;inf;{}
15;2;2;inf;inf;{}
15;3;2;inf;inf;{}
15;4;2;inf;inf;{}
15;5;2;inf;inf;{}
15;6;2;inf;inf;{}
15;7;2;inf;inf;{}
15;8;2;inf;inf;{}
15;9;2;inf;inf;{}
15;10;2;inf;inf;{}
15;11;2;4.835999999999999;200.5;{(15, 11): 4.835999999999999}
15;12;2;inf;inf;{}
15;13;2;inf;inf;{}
15;14;2;inf;inf;{}
15;15;2;0;0;{}
15;16;2;inf;inf;{}
15;17;2;0.806;200.5;{(15, 11): 4.835999999999999, (15, 17): 0.806}
16;0;2;inf;inf;{}
16;1;2;inf;inf;{}
16;2;2;inf;inf;{}
16;3;2;inf;inf;{}
16;4;2;inf;inf;{}
16;5;2;inf;inf;{}
16;6;2;inf;inf;{}
16;7;2;inf;inf;{}
16;8;2;inf;inf;{}
16;9;2;inf;inf;{}
16;10;2;inf;inf;{}
16;11;2;inf;inf;{}
16;12;2;inf;inf;{}
16;13;2;inf;inf;{}
16;14;2;inf;inf;{}
16;15;2;inf;inf;{}
16;16;2;0;0;{}
16;17;2;inf;inf;{}
17;0;2;inf;inf;{}
17;1;2;inf;inf;{}
17;2;2;inf;inf;{}
17;3;2;inf;inf;{}
17;4;2;inf;inf;{}
17;5;2;inf;inf;{}
17;6;2;inf;inf;{}
17;7;2;inf;inf;{}
17;8;2;inf;inf;{}
17;9;2;inf;inf;{}
17;10;2;inf;inf;{}
17;11;2;inf;inf;{}
17;12;2;inf;inf;{}
17;13;2;inf;inf;{}
17;14;2;inf;inf;{}
17;15;2;inf;inf;{}
17;16;2;inf;inf;{}
17;17;2;0;0;{}
0;0;3;0;0;{}
0;1;3;1.7463333333333333;200.5;{(0, 1): 1.7463333333333333}
0;2;3;3.156833333333333;401.0;{(0, 1): 1.7463333333333333, (1, 2): 1.4104999999999999}
0;3;3;3.2911666666666664;601.5;{(0, 1): 1.7463333333333333, (1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333}
0;4;3;5.0375;802.0;{(0, 1): 1.7463333333333333, (1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333}
0;5;3;4.634499999999999;802.0;{(0, 1): 1.7463333333333333, (1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333}
0;6;3;7.354749999999999;1203.0;{(0, 1): 1.7463333333333333, (1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224, (8, 6): 1.10825}
0;7;3;5.279299999999999;1002.5;{(0, 1): 1.7463333333333333, (1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418}
0;8;3;6.246499999999999;1002.5;{(0, 1): 1.7463333333333333, (1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165}
0;9;3;4.768833333333333;601.5;{(0, 1): 1.7463333333333333, (1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997}
0;10;3;4.956899999999999;1002.5;{(0, 1): 1.7463333333333333, (1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224}
0;11;3;7.858499999999999;1002.5;{(0, 1): 1.7463333333333333, (1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224, (8, 6): 1.10825, (8, 13): 0.2350833333333333, (9, 11): 3.224}
0;12;3;5.0375;802.0;{(0, 1): 1.7463333333333333, (1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224, (8, 6): 1.10825, (8, 13): 0.2350833333333333, (9, 11): 3.224, (9, 12): 0.26866666666666666}
0;13;3;6.481583333333333;1203.0;{(0, 1): 1.7463333333333333, (1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224, (8, 6): 1.10825, (8, 13): 0.2350833333333333}
0;14;3;6.0047;1203.0;{(0, 1): 1.7463333333333333, (1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224, (8, 6): 1.10825, (8, 13): 0.2350833333333333, (9, 11): 3.224, (9, 12): 0.26866666666666666, (10, 14): 1.0478}
0;15;3;6.031566666666666;1203.0;{(0, 1): 1.7463333333333333, (1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224, (8, 6): 1.10825, (8, 13): 0.2350833333333333, (9, 11): 3.224, (9, 12): 0.26866666666666666, (10, 14): 1.0478, (10, 15): 1.0746666666666667}
0;16;3;9.497366666666666;1403.5;{(0, 1): 1.7463333333333333, (1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224, (8, 6): 1.10825, (8, 13): 0.2350833333333333, (9, 11): 3.224, (9, 12): 0.26866666666666666, (10, 14): 1.0478, (10, 15): 1.0746666666666667, (12, 11): 2.8209999999999997, (13, 16): 5.373333333333333}
0;17;3;6.837566666666666;1403.5;{(0, 1): 1.7463333333333333, (1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224, (8, 6): 1.10825, (8, 13): 0.2350833333333333, (9, 11): 3.224, (9, 12): 0.26866666666666666, (10, 14): 1.0478, (10, 15): 1.0746666666666667, (12, 11): 2.8209999999999997, (13, 16): 5.373333333333333, (14, 16): 3.4926666666666666, (14, 17): 1.0074999999999998}
1;0;3;inf;inf;{}
1;1;3;0;0;{}
1;2;3;1.4104999999999999;200.5;{(1, 2): 1.4104999999999999}
1;3;3;1.5448333333333333;401.0;{(1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333}
1;4;3;3.2911666666666664;601.5;{(1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333}
1;5;3;2.8881666666666668;601.5;{(1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333}
1;6;3;5.608416666666667;1002.5;{(1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224, (8, 6): 1.10825}
1;7;3;3.5329666666666664;802.0;{(1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418}
1;8;3;4.500166666666667;802.0;{(1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165}
1;9;3;3.0224999999999995;401.0;{(1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997}
1;10;3;3.210566666666667;802.0;{(1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224}
1;11;3;6.112166666666666;802.0;{(1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224, (8, 6): 1.10825, (8, 13): 0.2350833333333333, (9, 11): 3.224}
1;12;3;3.2911666666666664;601.5;{(1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224, (8, 6): 1.10825, (8, 13): 0.2350833333333333, (9, 11): 3.224, (9, 12): 0.26866666666666666}
1;13;3;4.735250000000001;1002.5;{(1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224, (8, 6): 1.10825, (8, 13): 0.2350833333333333}
1;14;3;4.258366666666667;1002.5;{(1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224, (8, 6): 1.10825, (8, 13): 0.2350833333333333, (9, 11): 3.224, (9, 12): 0.26866666666666666, (10, 14): 1.0478}
1;15;3;4.285233333333333;1002.5;{(1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224, (8, 6): 1.10825, (8, 13): 0.2350833333333333, (9, 11): 3.224, (9, 12): 0.26866666666666666, (10, 14): 1.0478, (10, 15): 1.0746666666666667}
1;16;3;7.751033333333334;1203.0;{(1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224, (8, 6): 1.10825, (8, 13): 0.2350833333333333, (9, 11): 3.224, (9, 12): 0.26866666666666666, (10, 14): 1.0478, (10, 15): 1.0746666666666667, (12, 11): 2.8209999999999997, (13, 16): 5.373333333333333}
1;17;3;5.091233333333333;1203.0;{(1, 2): 1.4104999999999999, (2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224, (8, 6): 1.10825, (8, 13): 0.2350833333333333, (9, 11): 3.224, (9, 12): 0.26866666666666666, (10, 14): 1.0478, (10, 15): 1.0746666666666667, (12, 11): 2.8209999999999997, (13, 16): 5.373333333333333, (14, 16): 3.4926666666666666, (14, 17): 1.0074999999999998}
2;0;3;inf;inf;{}
2;1;3;inf;inf;{}
2;2;3;0;0;{}
2;3;3;0.13433333333333333;200.5;{(2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333}
2;4;3;1.8806666666666667;401.0;{(2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333}
2;5;3;1.4776666666666667;401.0;{(2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333}
2;6;3;4.197916666666667;802.0;{(2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224, (8, 6): 1.10825}
2;7;3;2.1224666666666665;601.5;{(2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418}
2;8;3;3.089666666666667;601.5;{(2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165}
2;9;3;1.6119999999999997;200.5;{(2, 9): 1.6119999999999997}
2;10;3;1.8000666666666667;601.5;{(2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224}
2;11;3;4.701666666666666;601.5;{(2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224, (8, 6): 1.10825, (8, 13): 0.2350833333333333, (9, 11): 3.224}
2;12;3;1.8806666666666663;401.0;{(2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224, (8, 6): 1.10825, (8, 13): 0.2350833333333333, (9, 11): 3.224, (9, 12): 0.26866666666666666}
2;13;3;3.3247500000000003;802.0;{(2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224, (8, 6): 1.10825, (8, 13): 0.2350833333333333}
2;14;3;2.8478666666666665;802.0;{(2, 9): 1.6119999999999997, (2, 3): 0.13433333333333333, (3, 4): 1.7463333333333333, (3, 5): 1.3433333333333333, (4, 7): 0.2418, (4, 8): 2.2165, (5, 8): 1.612, (5, 10): 0.3224, (8, 6): 1.10825, (8, 13): 0.2350833333333333, (9, 11): 3.224, (9, 12): 0.26866666666666666, (10, 14): 1.0478}
